P49758	HGNC:10002	RGS6	ENSG00000182732	regulator of G-protein signaling 6	Regulators of G-protein signaling
P35579	HGNC:7579	MYH9	ENSG00000100345	myosin heavy chain 9	Myosin heavy chains
P10916	HGNC:7583	MYL2	ENSG00000111245	myosin light chain 2	Myosin light chains
Q9HD67	HGNC:7593	MYO10	ENSG00000145555	myosin X	Pleckstrin homology domain containing
O94832	HGNC:7598	MYO1D	ENSG00000176658	myosin ID	Protein phosphatase 1 regulatory subunits
Q9UL68	HGNC:7623	MYT1L	ENSG00000186487	myelin transcription factor 1 like	Zinc fingers C2H2C-type
Q13506	HGNC:7626	NAB1	ENSG00000138386	NGFI-A binding protein 1	None
P18440	HGNC:7645	NAT1	ENSG00000171428	N-acetyltransferase 1	Arylamine N-acetyltransferases
P11245	HGNC:7646	NAT2	ENSG00000156006	N-acetyltransferase 2	Arylamine N-acetyltransferases
O15394	HGNC:7657	NCAM2	ENSG00000154654	neural cell adhesion molecule 2	Fibronectin type III domain containing
Q09161	HGNC:7658	NCBP1	ENSG00000136937	nuclear cap binding protein subunit 1	None
Q15080	HGNC:7662	NCF4	ENSG00000100365	neutrophil cytosolic factor 4	None
P19338	HGNC:7667	NCL	ENSG00000115053	nucleolin	RNA binding motif containing
Q15788	HGNC:7668	NCOA1	ENSG00000084676	nuclear receptor coactivator 1	Basic helix-loop-helix proteins
P42684	HGNC:77	ABL2	ENSG00000143322	ABL proto-oncogene 2, non-receptor tyrosine kinase	SH2 domain containing
P46934	HGNC:7727	NEDD4	ENSG00000069869	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase	None
Q92832	HGNC:7750	NELL1	ENSG00000165973	neural EGFL like 1	None
Q15911	HGNC:777	ZFHX3	ENSG00000140836	zinc finger homeobox 3	Zinc fingers C2H2-type
Q12857	HGNC:7784	NFIA	ENSG00000162599	nuclear factor I A	None
O00712	HGNC:7785	NFIB	ENSG00000147862	nuclear factor I B	None
P19838	HGNC:7794	NFKB1	ENSG00000109320	nuclear factor kappa B subunit 1	Ankyrin repeat domain containing
P25963	HGNC:7797	NFKBIA	ENSG00000100906	NFKB inhibitor alpha	Ankyrin repeat domain containing
O00221	HGNC:7799	NFKBIE	ENSG00000146232	NFKB inhibitor epsilon	Ankyrin repeat domain containing
Q9UBC1	HGNC:7800	NFKBIL1	ENSG00000204498	NFKB inhibitor like 1	None
P01138	HGNC:7808	NGF	ENSG00000134259	nerve growth factor	Endogenous ligands
P08138	HGNC:7809	NGFR	ENSG00000064300	nerve growth factor receptor	CD molecules
O95260	HGNC:782	ATE1	ENSG00000107669	arginyltransferase 1	None
Q92982	HGNC:7824	NINJ1	ENSG00000131669	ninjurin 1	None
Q9NZG7	HGNC:7825	NINJ2	ENSG00000171840	ninjurin 2	None
Q8TAU0	HGNC:7836	NKX2-3	ENSG00000119919	NK2 homeobox 3	NKL subclass homeoboxes and pseudogenes
Q99801	HGNC:7838	NKX3-1	ENSG00000167034	NK3 homeobox 1	NKL subclass homeoboxes and pseudogenes
P40261	HGNC:7861	NNMT	ENSG00000166741	nicotinamide N-methyltransferase	None
Q13253	HGNC:7866	NOG	ENSG00000183691	noggin	None
P35228	HGNC:7873	NOS2	ENSG00000007171	nitric oxide synthase 2	None
Q04721	HGNC:7882	NOTCH2	ENSG00000134250	notch 2	Ankyrin repeat domain containing
Q99466	HGNC:7884	NOTCH4	ENSG00000204301	notch 4	Ankyrin repeat domain containing
Q9HBY0	HGNC:7890	NOX3	ENSG00000074771	NADPH oxidase 3	None
Q9NPH5	HGNC:7891	NOX4	ENSG00000086991	NADPH oxidase 4	None
Q99743	HGNC:7895	NPAS2	ENSG00000170485	neuronal PAS domain protein 2	Basic helix-loop-helix proteins
O15118	HGNC:7897	NPC1	ENSG00000141458	NPC intracellular cholesterol transporter 1	None
P16442	HGNC:79	ABO	ENSG00000175164	ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)	Glycosyltransferase family 6
Q7Z494	HGNC:7907	NPHP3	ENSG00000113971	nephrocystin 3	Tetratricopeptide repeat domain containing
P17544	HGNC:792	ATF7	ENSG00000170653	activating transcription factor 7	Basic leucine zipper proteins
P17342	HGNC:7945	NPR3	ENSG00000113389	natriuretic peptide receptor 3	DENN/MADD domain containing
Q13315	HGNC:795	ATM	ENSG00000149311	ATM serine/threonine kinase	None
Q13133	HGNC:7966	NR1H3	ENSG00000025434	nuclear receptor subfamily 1 group H member 3	Nuclear hormone receptors
Q96RI1	HGNC:7967	NR1H4	ENSG00000012504	nuclear receptor subfamily 1 group H member 4	Nuclear hormone receptors
P24468	HGNC:7976	NR2F2	ENSG00000185551	nuclear receptor subfamily 2 group F member 2	Nuclear hormone receptors
P04150	HGNC:7978	NR3C1	ENSG00000113580	nuclear receptor subfamily 3 group C member 1	Nuclear hormone receptors
Q92570	HGNC:7982	NR4A3	ENSG00000119508	nuclear receptor subfamily 4 group A member 3	Nuclear hormone receptors
O00482	HGNC:7984	NR5A2	ENSG00000116833	nuclear receptor subfamily 5 group A member 2	Nuclear hormone receptors
Q9UHY1	HGNC:7993	NRBP1	ENSG00000115216	nuclear receptor binding protein 1	None
Q02297	HGNC:7997	NRG1	ENSG00000157168	neuregulin 1	I-set domain containing
Q92686	HGNC:8000	NRGN	ENSG00000154146	neurogranin	None
P48552	HGNC:8001	NRIP1	ENSG00000180530	nuclear receptor interacting protein 1	None
O14786	HGNC:8004	NRP1	ENSG00000099250	neuropilin 1	CD molecules
O60462	HGNC:8005	NRP2	ENSG00000118257	neuropilin 2	None
Q9HDB5	HGNC:8010	NRXN3	ENSG00000021645	neurexin 3	None
P46459	HGNC:8016	NSF	ENSG00000073969	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	AAA ATPases
P49902	HGNC:8022	NT5C2	ENSG00000076685	5'-nucleotidase, cytosolic II	5'-nucleotidases
P36639	HGNC:8048	NUDT1	ENSG00000106268	nudix hydrolase 1	Nudix hydrolase family
Q9Y6R0	HGNC:8061	NUMBL	ENSG00000105245	NUMB like, endocytic adaptor protein	Trinucleotide repeat containing
P00973	HGNC:8086	OAS1	ENSG00000089127	2'-5'-oligoadenylate synthetase 1	None
Q9Y6K5	HGNC:8088	OAS3	ENSG00000111331	2'-5'-oligoadenylate synthetase 3	None
Q15646	HGNC:8090	OASL	ENSG00000135114	2'-5'-oligoadenylate synthetase like	None
Q8TAX0	HGNC:8111	OSR1	ENSG00000143867	odd-skipped related transciption factor 1	Zinc fingers C2H2-type
P20020	HGNC:814	ATP2B1	ENSG00000070961	ATPase plasma membrane Ca2+ transporting 1	ATPases Ca2+ transporting
O60313	HGNC:8140	OPA1	ENSG00000198836	OPA1, mitochondrial dynamin like GTPase	None
P58181	HGNC:8162	OR10A3	ENSG00000170683	olfactory receptor family 10 subfamily A member 3	Olfactory receptors, family 10
P58182	HGNC:8178	OR12D2	ENSG00000168787	olfactory receptor family 12 subfamily D member 2 (gene/pseudogene)	Olfactory receptors, family 12
P34982	HGNC:8183	OR1D2	ENSG00000184166	olfactory receptor family 1 subfamily D member 2	Olfactory receptors, family 1
P47890	HGNC:8204	OR1G1	ENSG00000183024	olfactory receptor family 1 subfamily G member 1	Olfactory receptors, family 1
Q13085	HGNC:84	ACACA	ENSG00000278540	acetyl-CoA carboxylase alpha	None
P05496	HGNC:841	ATP5G1	ENSG00000159199	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)	F-type ATPases
P02763	HGNC:8498	ORM1	ENSG00000229314	orosomucoid 1	Lipocalins
P38606	HGNC:851	ATP6V1A	ENSG00000114573	ATPase H+ transporting V1 subunit A	V-type ATPases
O75508	HGNC:8514	CLDN11	ENSG00000013297	claudin 11	Claudins
P32242	HGNC:8521	OTX1	ENSG00000115507	orthodenticle homeobox 1	PRD class homeoboxes and pseudogenes
O14753	HGNC:8525	OVOL1	ENSG00000172818	ovo like transcriptional repressor 1	Zinc fingers C2H2-type
P41231	HGNC:8541	P2RY2	ENSG00000175591	purinergic receptor P2Y2	Purinergic receptors P2Y
O15460	HGNC:8547	P4HA2	ENSG00000072682	prolyl 4-hydroxylase subunit alpha 2	None
Q9UQ80	HGNC:8550	PA2G4	ENSG00000170515	proliferation-associated 2G4	None
P09958	HGNC:8568	FURIN	ENSG00000140564	furin, paired basic amino acid cleaving enzyme	Proprotein convertase subtilisin/kexin family
P00439	HGNC:8582	PAH	ENSG00000171759	phenylalanine hydroxylase	None
P19021	HGNC:8596	PAM	ENSG00000145730	peptidylglycine alpha-amidating monooxygenase	None
Q13219	HGNC:8602	PAPPA	ENSG00000182752	pappalysin 1	Pappalysins
O60260	HGNC:8607	PARK2	ENSG00000185345	parkin RBR E3 ubiquitin protein ligase	Parkinson disease associated genes
Q02962	HGNC:8616	PAX2	ENSG00000075891	paired box 2	PRD class homeoboxes and pseudogenes
O43316	HGNC:8618	PAX4	ENSG00000106331	paired box 4	PRD class homeoboxes and pseudogenes
Q02548	HGNC:8619	PAX5	ENSG00000196092	paired box 5	PRD class homeoboxes and pseudogenes
P55771	HGNC:8623	PAX9	ENSG00000198807	paired box 9	Paired boxes
P40425	HGNC:8633	PBX2	ENSG00000204304	PBX homeobox 2	TALE class homeoboxes and pseudogenes
P11498	HGNC:8636	PC	ENSG00000173599	pyruvate carboxylase	None
Q96JT2	HGNC:8642	SLC45A3	ENSG00000158715	solute carrier family 45 member 3	Solute carriers
P61457	HGNC:8646	PCBD1	ENSG00000166228	pterin-4 alpha-carbinolamine dehydratase 1	None
P05165	HGNC:8653	PCCA	ENSG00000175198	propionyl-CoA carboxylase alpha subunit	None
Q08174	HGNC:8655	PCDH1	ENSG00000156453	protocadherin 1	Non-clustered protocadherins
O60245	HGNC:8659	PCDH7	ENSG00000169851	protocadherin 7	Non-clustered protocadherins
Q9HC56	HGNC:8661	PCDH9	ENSG00000184226	protocadherin 9	Non-clustered protocadherins
P35558	HGNC:8724	PCK1	ENSG00000124253	phosphoenolpyruvate carboxykinase 1	None
A6NKB5	HGNC:8736	PCNX2	ENSG00000135749	pecanex homolog 2 (Drosophila)	None
O14737	HGNC:8764	PDCD5	ENSG00000105185	programmed cell death 5	None
Q9NP92	HGNC:8769	MRPS30	ENSG00000112996	mitochondrial ribosomal protein S30	Mitochondrial ribosomal proteins
P49419	HGNC:877	ALDH7A1	ENSG00000164904	aldehyde dehydrogenase 7 family member A1	Aldehyde dehydrogenases
Q9Y233	HGNC:8772	PDE10A	ENSG00000112541	phosphodiesterase 10A	Phosphodiesterases
Q14123	HGNC:8776	PDE1C	ENSG00000154678	phosphodiesterase 1C	Phosphodiesterases
O00408	HGNC:8777	PDE2A	ENSG00000186642	phosphodiesterase 2A	Phosphodiesterases
P27815	HGNC:8780	PDE4A	ENSG00000065989	phosphodiesterase 4A	Phosphodiesterases
Q07343	HGNC:8781	PDE4B	ENSG00000184588	phosphodiesterase 4B	Phosphodiesterases
Q08499	HGNC:8783	PDE4D	ENSG00000113448	phosphodiesterase 4D	Phosphodiesterases
Q9NP56	HGNC:8792	PDE7B	ENSG00000171408	phosphodiesterase 7B	Phosphodiesterases
O95263	HGNC:8794	PDE8B	ENSG00000113231	phosphodiesterase 8B	Phosphodiesterases
P01127	HGNC:8800	PDGFB	ENSG00000100311	platelet derived growth factor subunit B	None
P16284	HGNC:8823	PECAM1	ENSG00000261371	platelet and endothelial cell adhesion molecule 1	CD molecules
Q96FA3	HGNC:8827	PELI1	ENSG00000197329	pellino E3 ubiquitin protein ligase 1	Pellino E3 ubiquitin protein ligases
Q9UBM1	HGNC:8830	PEMT	ENSG00000133027	phosphatidylethanolamine N-methyltransferase	None
P12955	HGNC:8840	PEPD	ENSG00000124299	peptidase D	None
P56645	HGNC:8847	PER3	ENSG00000049246	period circadian clock 3	None
O60683	HGNC:8851	PEX10	ENSG00000157911	peroxisomal biogenesis factor 10	Ring finger proteins
Q92968	HGNC:8855	PEX13	ENSG00000162928	peroxisomal biogenesis factor 13	Peroxins
O75381	HGNC:8856	PEX14	ENSG00000142655	peroxisomal biogenesis factor 14	Peroxins
Q9NQP4	HGNC:8868	PFDN4	ENSG00000101132	prefoldin subunit 4	Prefoldin subunits
P17858	HGNC:8876	PFKL	ENSG00000141959	phosphofructokinase, liver type	None
Q01813	HGNC:8878	PFKP	ENSG00000067057	phosphofructokinase, platelet	None
P52209	HGNC:8891	PGD	ENSG00000142657	phosphogluconate dehydrogenase	None
P36871	HGNC:8905	PGM1	ENSG00000079739	phosphoglucomutase 1	None
P35232	HGNC:8912	PHB	ENSG00000167085	prohibitin	None
Q9UMS5	HGNC:8939	PHTF1	ENSG00000116793	putative homeodomain transcription factor 1	None
Q9Y2B2	HGNC:8966	PIGL	ENSG00000108474	phosphatidylinositol glycan anchor biosynthesis class L	Phosphatidylinositol glycan anchor biosynthesis
O00443	HGNC:8971	PIK3C2A	ENSG00000011405	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	Phosphatidylinositol 3-kinase subunits
O00750	HGNC:8972	PIK3C2B	ENSG00000133056	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	Phosphatidylinositol 3-kinase subunits
P48736	HGNC:8978	PIK3CG	ENSG00000105851	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	Phosphatidylinositol 3-kinase subunits
P48739	HGNC:9002	PITPNB	ENSG00000180957	phosphatidylinositol transfer protein beta	Phosphatidylinositol transfer proteins
Q99697	HGNC:9005	PITX2	ENSG00000164093	paired like homeodomain 2	PRD class homeoboxes and pseudogenes
Q13563	HGNC:9009	PKD2	ENSG00000118762	polycystin 2, transient receptor potential cation channel	Transient receptor potential cation channels
P61925	HGNC:9017	PKIA	ENSG00000171033	protein kinase (cAMP-dependent, catalytic) inhibitor alpha	None
Q13835	HGNC:9023	PKP1	ENSG00000081277	plakophilin 1	Armadillo repeat containing
P47712	HGNC:9035	PLA2G4A	ENSG00000116711	phospholipase A2 group IVA	Phospholipases
O60733	HGNC:9039	PLA2G6	ENSG00000184381	phospholipase A2 group VI	Ankyrin repeat domain containing
Q13018	HGNC:9042	PLA2R1	ENSG00000153246	phospholipase A2 receptor 1	C-type lectin domain family
Q00722	HGNC:9055	PLCB2	ENSG00000137841	phospholipase C beta 2	Phospholipases
Q15111	HGNC:9063	PLCL1	ENSG00000115896	phospholipase C like 1	Protein phosphatase 1 regulatory subunits
Q9UPR0	HGNC:9064	PLCL2	ENSG00000154822	phospholipase C like 2	C2 domain containing phospholipases
P08567	HGNC:9070	PLEK	ENSG00000115956	pleckstrin	Pleckstrin homology domain containing
Q14651	HGNC:9090	PLS1	ENSG00000120756	plastin 1	EF-hand domain containing
Q13794	HGNC:9108	PMAIP1	ENSG00000141682	phorbol-12-myristate-13-acetate-induced protein 1	BCL2 homology region 3 (BH3) only
P29590	HGNC:9113	PML	ENSG00000140464	promyelocytic leukemia	Ring finger proteins
P02689	HGNC:9117	PMP2	ENSG00000147588	peripheral myelin protein 2	Fatty acid binding protein family
Q15126	HGNC:9141	PMVK	ENSG00000163344	phosphomevalonate kinase	None
P11086	HGNC:9160	PNMT	ENSG00000141744	phenylethanolamine N-methyltransferase	None
O75417	HGNC:9186	POLQ	ENSG00000051341	DNA polymerase theta	DNA polymerases
P30876	HGNC:9188	POLR2B	ENSG00000047315	RNA polymerase II subunit B	RNA polymerase subunits
P01189	HGNC:9201	POMC	ENSG00000115138	proopiomelanocortin	Endogenous ligands
Q16633	HGNC:9211	POU2AF1	ENSG00000110777	POU class 2 associating factor 1	None
Q03052	HGNC:9214	POU3F1	ENSG00000185668	POU class 3 homeobox 1	POU class homeoboxes and pseudogenes
Q15319	HGNC:9220	POU4F3	ENSG00000091010	POU class 4 homeobox 3	POU class homeoboxes and pseudogenes
Q06416	HGNC:9223	POU5F1B	ENSG00000212993	POU class 5 homeobox 1B	POU class homeoboxes and pseudogenes
O14495	HGNC:9229	PLPP3	ENSG00000162407	phospholipid phosphatase 3	Phospholipid phosphatases
P37231	HGNC:9236	PPARG	ENSG00000132170	peroxisome proliferator activated receptor gamma	Nuclear hormone receptors
P35813	HGNC:9275	PPM1A	ENSG00000100614	protein phosphatase, Mg2+/Mn2+ dependent 1A	Protein phosphatases, Mg2+/Mn2+ dependent
O15355	HGNC:9278	PPM1G	ENSG00000115241	protein phosphatase, Mg2+/Mn2+ dependent 1G	Protein phosphatases, Mg2+/Mn2+ dependent
Q9UBX8	HGNC:929	B4GALT6	ENSG00000118276	beta-1,4-galactosyltransferase 6	Beta 4-glycosyltransferases
Q00005	HGNC:9305	PPP2R2B	ENSG00000156475	protein phosphatase 2 regulatory subunit Bbeta	WD repeat domain containing
Q13362	HGNC:9311	PPP2R5C	ENSG00000078304	protein phosphatase 2 regulatory subunit B'gamma	Protein phosphatase 2 regulatory subunits
P53041	HGNC:9322	PPP5C	ENSG00000011485	protein phosphatase 5 catalytic subunit	Protein phosphatase catalytic subunits
Q9UMR5	HGNC:9326	PPT2	ENSG00000221988	palmitoyl-protein thioesterase 2	None
O43663	HGNC:9341	PRC1	ENSG00000198901	protein regulator of cytokinesis 1	None
O75626	HGNC:9346	PRDM1	ENSG00000057657	PR domain 1	Zinc fingers C2H2-type
O14867	HGNC:935	BACH1	ENSG00000156273	BTB domain and CNC homolog 1	Basic leucine zipper proteins
P30044	HGNC:9355	PRDX5	ENSG00000126432	peroxiredoxin 5	Peroxiredoxins
P48147	HGNC:9358	PREP	ENSG00000085377	prolyl endopeptidase	None
P14222	HGNC:9360	PRF1	ENSG00000180644	perforin 1	C2 domain containing
P13727	HGNC:9362	PRG2	ENSG00000186652	proteoglycan 2, pro eosinophil major basic protein	C-type lectin domain containing
Q9Y2Y8	HGNC:9363	PRG3	ENSG00000156575	proteoglycan 3, pro eosinophil major basic protein 2	C-type lectin domain containing
Q13131	HGNC:9376	PRKAA1	ENSG00000132356	protein kinase AMP-activated catalytic subunit alpha 1	None
O95817	HGNC:939	BAG3	ENSG00000151929	BCL2 associated athanogene 3	BCL2 associated athanogene family
P05771	HGNC:9395	PRKCB	ENSG00000166501	protein kinase C beta	C2 domain containing protein kinases
Q05655	HGNC:9399	PRKCD	ENSG00000163932	protein kinase C delta	C2 domain containing protein kinases
P24723	HGNC:9403	PRKCH	ENSG00000027075	protein kinase C eta	C2 domain containing protein kinases
Q04759	HGNC:9410	PRKCQ	ENSG00000065675	protein kinase C theta	C2 domain containing protein kinases
Q13976	HGNC:9414	PRKG1	ENSG00000185532	protein kinase, cGMP-dependent, type I	None
P01236	HGNC:9445	PRL	ENSG00000172179	prolactin	Growth hormone family
P04553	HGNC:9447	PRM1	ENSG00000175646	protamine 1	None
P04554	HGNC:9448	PRM2	ENSG00000122304	protamine 2	None
F7VJQ1	HGNC:9449	PRNP	ENSG00000171867	prion protein	CD molecules
O60242	HGNC:945	ADGRB3	ENSG00000135298	adhesion G protein-coupled receptor B3	Adhesion G protein-coupled receptors, subfamily B
Q9UNN8	HGNC:9452	PROCR	ENSG00000101000	protein C receptor	CD molecules
O43490	HGNC:9454	PROM1	ENSG00000007062	prominin 1	CD molecules
P41219	HGNC:9461	PRPH	ENSG00000135406	peripherin	Intermediate filaments Type III
P07477	HGNC:9475	PRSS1	ENSG00000204983	protease, serine 1	Proteases, serine
Q92743	HGNC:9476	HTRA1	ENSG00000166033	HtrA serine peptidase 1	Proteases, serine
Q9NQE7	HGNC:9480	PRSS16	ENSG00000112812	protease, serine 16	Proteases, serine
P07478	HGNC:9483	PRSS2	ENSG00000275896	protease, serine 2	Proteases, serine
P35030	HGNC:9486	PRSS3	ENSG00000010438	protease, serine 3	Proteases, serine
Q16611	HGNC:949	BAK1	ENSG00000030110	BCL2 antagonist/killer 1	BCL2 family
Q92560	HGNC:950	BAP1	ENSG00000163930	BRCA1 associated protein 1	Ubiquitin C-terminal hydrolases
O43653	HGNC:9500	PSCA	ENSG00000167653	prostate stem cell antigen	LY6/PLAUR domain containing
A5PKW4	HGNC:9507	PSD	ENSG00000059915	pleckstrin and Sec7 domain containing	Pleckstrin homology domain containing
Q99728	HGNC:952	BARD1	ENSG00000138376	BRCA1 associated RING domain 1	Ankyrin repeat domain containing
P25786	HGNC:9530	PSMA1	ENSG00000129084	proteasome subunit alpha 1	Proteasome
P25789	HGNC:9533	PSMA4	ENSG00000041357	proteasome subunit alpha 4	Proteasome
P60900	HGNC:9535	PSMA6	ENSG00000100902	proteasome subunit alpha 6	Proteasome
P20618	HGNC:9537	PSMB1	ENSG00000008018	proteasome subunit beta 1	Proteasome
P40306	HGNC:9538	PSMB10	ENSG00000205220	proteasome subunit beta 10	Proteasome
P28065	HGNC:9546	PSMB9	ENSG00000240065	proteasome subunit beta 9	Proteasome
P62333	HGNC:9553	PSMC6	ENSG00000100519	proteasome 26S subunit, ATPase 6	AAA ATPases
Q9UMQ3	HGNC:956	BARX2	ENSG00000043039	BARX homeobox 2	NKL subclass homeoboxes and pseudogenes
Q15008	HGNC:9564	PSMD6	ENSG00000163636	proteasome 26S subunit, non-ATPase 6	Proteasome
Q16520	HGNC:958	BATF	ENSG00000156127	basic leucine zipper ATF-like transcription factor	Basic leucine zipper proteins
Q96BW5	HGNC:9590	PTER	ENSG00000165983	phosphotriesterase related	None
P35408	HGNC:9596	PTGER4	ENSG00000171522	prostaglandin E receptor 4	Prostaglandin (prostanoid) receptors
P43088	HGNC:9600	PTGFR	ENSG00000122420	prostaglandin F receptor	Prostaglandin (prostanoid) receptors
P12272	HGNC:9607	PTHLH	ENSG00000087494	parathyroid hormone like hormone	Endogenous ligands
Q13882	HGNC:9617	PTK6	ENSG00000101213	protein tyrosine kinase 6	SH2 domain containing
Q6IBS0	HGNC:9621	TWF2	ENSG00000247596	twinfilin actin binding protein 2	None
Q06124	HGNC:9644	PTPN11	ENSG00000179295	protein tyrosine phosphatase, non-receptor type 11	SH2 domain containing
Q12923	HGNC:9646	PTPN13	ENSG00000163629	protein tyrosine phosphatase, non-receptor type 13	Protein tyrosine phosphatases, non-receptor type
P17706	HGNC:9650	PTPN2	ENSG00000175354	protein tyrosine phosphatase, non-receptor type 2	Protein tyrosine phosphatases, non-receptor type
Q9Y2R2	HGNC:9652	PTPN22	ENSG00000134242	protein tyrosine phosphatase, non-receptor type 22	Protein tyrosine phosphatases, non-receptor type
P35236	HGNC:9659	PTPN7	ENSG00000143851	protein tyrosine phosphatase, non-receptor type 7	Protein tyrosine phosphatases, non-receptor type
Q8NFJ9	HGNC:966	BBS1	ENSG00000174483	Bardet-Biedl syndrome 1	Bardet-Biedl syndrome associated
P23468	HGNC:9668	PTPRD	ENSG00000153707	protein tyrosine phosphatase, receptor type D	Fibronectin type III domain containing
P23470	HGNC:9671	PTPRG	ENSG00000144724	protein tyrosine phosphatase, receptor type G	Fibronectin type III domain containing
